date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202111,SH,male,251,sex,41162,2284,0.61,5.55,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.445,44.5
202112,SH,male,341,sex,41162,2625,0.83,6.38,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.53,53
202113,SH,male,430,sex,41162,3055,1.04,7.42,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.514,51.4
202114,SH,male,109,sex,41162,3164,0.26,7.69,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.449,44.9
202115,SH,male,66,sex,41162,3230,0.16,7.85,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.377,37.7
202116,SH,male,439,sex,41162,3669,1.07,8.91,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.509,50.9
202117,SH,male,740,sex,41162,4409,1.8,10.71,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.469,46.9
202118,SH,male,730,sex,41162,5139,1.77,12.48,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.461,46.1
202119,SH,male,1758,sex,41162,6897,4.27,16.76,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.465,46.5
202120,SH,male,1438,sex,41162,8335,3.49,20.25,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.475,47.5
202121,SH,male,1211,sex,41162,9546,2.94,23.19,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.478,47.8
202122,SH,male,1358,sex,41162,10904,3.3,26.49,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.452,45.2
202123,SH,male,530,sex,41162,11434,1.29,27.78,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.462,46.2
202124,SH,male,1182,sex,41162,12616,2.87,30.65,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.499,49.9
202125,SH,male,1394,sex,41162,14010,3.39,34.04,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.533,53.300000000000004
202126,SH,male,1459,sex,41162,15469,3.54,37.58,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.518,51.800000000000004
202127,SH,male,2487,sex,41162,17956,6.04,43.62,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.523,52.300000000000004
202128,SH,male,1363,sex,41162,19319,3.31,46.93,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.543,54.300000000000004
202129,SH,male,1077,sex,41162,20396,2.62,49.55,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.53,53
202130,SH,male,474,sex,41162,20870,1.15,50.7,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.507,50.7
202131,SH,male,357,sex,41162,21227,0.87,51.57,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.54,54
202132,SH,male,414,sex,41162,21641,1.01,52.58,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.511,51.1
202133,SH,male,339,sex,41162,21980,0.82,53.4,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.542,54.2
202134,SH,male,275,sex,41162,22255,0.67,54.07,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.538,53.800000000000004
202135,SH,male,235,sex,41162,22490,0.57,54.64,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.495,49.5
202136,SH,male,300,sex,41162,22790,0.73,55.37,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.518,51.800000000000004
202137,SH,male,427,sex,41162,23217,1.04,56.4,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.518,51.800000000000004
202138,SH,male,384,sex,41162,23601,0.93,57.34,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.485,48.5
202139,SH,male,528,sex,41162,24129,1.28,58.62,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.514,51.4
202140,SH,male,476,sex,41162,24605,1.16,59.78,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.502,50.2
202141,SH,male,737,sex,41162,25342,1.79,61.57,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.548,54.800000000000004
202142,SH,male,560,sex,41162,25902,1.36,62.93,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.516,51.6
202143,SH,male,339,sex,41162,26241,0.82,63.75,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.546,54.6
202052,SH,female,0,sex,41945,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,NA,NA
202053,SH,female,0,sex,41945,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,NA,NA
202101,SH,female,0,sex,41945,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,NA,NA
202102,SH,female,1,sex,41945,1,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,1,100
202103,SH,female,38,sex,41945,39,0.09,0.09,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.475,47.5
202104,SH,female,80,sex,41945,119,0.19,0.28,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.606,60.6
202105,SH,female,20,sex,41945,139,0.05,0.33,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.571,57.099999999999994
202106,SH,female,748,sex,41945,887,1.78,2.11,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.655,65.5
202107,SH,female,909,sex,41945,1796,2.17,4.28,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.611,61.1
202108,SH,female,191,sex,41945,1987,0.46,4.74,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.574,57.4
202109,SH,female,745,sex,41945,2732,1.78,6.51,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.564,56.39999999999999
202110,SH,female,367,sex,41945,3099,0.87,7.39,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.613,61.3
202111,SH,female,313,sex,41945,3412,0.75,8.13,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.555,55.50000000000001
202112,SH,female,302,sex,41945,3714,0.72,8.85,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.47,47
202113,SH,female,406,sex,41945,4120,0.97,9.82,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.486,48.6
202114,SH,female,134,sex,41945,4254,0.32,10.14,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.551,55.1
202115,SH,female,109,sex,41945,4363,0.26,10.4,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.623,62.3
202116,SH,female,424,sex,41945,4787,1.01,11.41,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.491,49.1
202117,SH,female,838,sex,41945,5625,2,13.41,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.531,53.1
202118,SH,female,852,sex,41945,6477,2.03,15.44,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.539,53.900000000000006
202119,SH,female,2025,sex,41945,8502,4.83,20.27,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.535,53.5
202120,SH,female,1591,sex,41945,10093,3.79,24.06,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.525,52.5
202121,SH,female,1324,sex,41945,11417,3.16,27.22,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.522,52.2
202122,SH,female,1645,sex,41945,13062,3.92,31.14,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.548,54.800000000000004
202123,SH,female,618,sex,41945,13680,1.47,32.61,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.538,53.800000000000004
202124,SH,female,1187,sex,41945,14867,2.83,35.44,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.501,50.1
202125,SH,female,1219,sex,41945,16086,2.91,38.35,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.467,46.7
202126,SH,female,1360,sex,41945,17446,3.24,41.59,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.482,48.199999999999996
202127,SH,female,2266,sex,41945,19712,5.4,46.99,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.477,47.699999999999996
202128,SH,female,1148,sex,41945,20860,2.74,49.73,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.457,45.7
202129,SH,female,954,sex,41945,21814,2.27,52.01,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.47,47
202130,SH,female,460,sex,41945,22274,1.1,53.1,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.492,49.2
202131,SH,female,304,sex,41945,22578,0.72,53.83,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.46,46
202132,SH,female,396,sex,41945,22974,0.94,54.77,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.489,48.9
202133,SH,female,287,sex,41945,23261,0.68,55.46,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.458,45.800000000000004
202134,SH,female,236,sex,41945,23497,0.56,56.02,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.462,46.2
202135,SH,female,240,sex,41945,23737,0.57,56.59,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.505,50.5
202136,SH,female,279,sex,41945,24016,0.67,57.26,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.482,48.199999999999996
202137,SH,female,398,sex,41945,24414,0.95,58.2,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.482,48.199999999999996
202138,SH,female,408,sex,41945,24822,0.97,59.18,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.515,51.5
202139,SH,female,499,sex,41945,25321,1.19,60.37,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.486,48.6
202140,SH,female,473,sex,41945,25794,1.13,61.49,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.498,49.8
202141,SH,female,608,sex,41945,26402,1.45,62.94,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.452,45.2
202142,SH,female,526,sex,41945,26928,1.25,64.2,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.484,48.4
202143,SH,female,282,sex,41945,27210,0.67,64.87,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.454,45.4
202052,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,NA,NA
202053,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,NA,NA
202101,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,NA,NA
202102,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202103,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202104,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202105,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202106,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202107,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202108,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202109,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202110,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202111,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202112,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202113,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202114,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202115,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202116,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202117,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202118,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202119,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202120,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202121,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202122,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202123,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202124,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202125,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202126,SH,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202127,SH,unknown,1,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202128,SH,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202129,SH,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202130,SH,unknown,1,sex,NA,2,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.001,0.1
202131,SH,unknown,0,sex,NA,2,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202132,SH,unknown,0,sex,NA,2,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202133,SH,unknown,0,sex,NA,2,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202134,SH,unknown,0,sex,NA,2,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202135,SH,unknown,0,sex,NA,2,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202136,SH,unknown,0,sex,NA,2,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202137,SH,unknown,0,sex,NA,2,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202138,SH,unknown,0,sex,NA,2,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202139,SH,unknown,0,sex,NA,2,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202140,SH,unknown,0,sex,NA,2,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202141,SH,unknown,0,sex,NA,2,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202142,SH,unknown,0,sex,NA,2,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202143,SH,unknown,0,sex,NA,2,NA,NA,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202052,SO,male,0,sex,138626,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,NA,NA
202053,SO,male,0,sex,138626,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,NA,NA
202101,SO,male,1,sex,138626,1,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,1,100
202102,SO,male,0,sex,138626,1,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,NA,NA
202103,SO,male,30,sex,138626,31,0.02,0.02,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.21,21
202104,SO,male,172,sex,138626,203,0.12,0.15,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.361,36.1
202105,SO,male,1170,sex,138626,1373,0.84,0.99,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.375,37.5
202106,SO,male,974,sex,138626,2347,0.7,1.69,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.499,49.9
202107,SO,male,2140,sex,138626,4487,1.54,3.24,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.443,44.3
202108,SO,male,1409,sex,138626,5896,1.02,4.25,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.454,45.4
202109,SO,male,407,sex,138626,6303,0.29,4.55,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.475,47.5
202110,SO,male,865,sex,138626,7168,0.62,5.17,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.478,47.8
202111,SO,male,533,sex,138626,7701,0.38,5.56,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.466,46.6
202112,SO,male,245,sex,138626,7946,0.18,5.73,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.371,37.1
202113,SO,male,955,sex,138626,8901,0.69,6.42,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.413,41.3
202114,SO,male,845,sex,138626,9746,0.61,7.03,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.406,40.6
202115,SO,male,1177,sex,138626,10923,0.85,7.88,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.438,43.8
202116,SO,male,3127,sex,138626,14050,2.26,10.14,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.444,44.4
202117,SO,male,629,sex,138626,14679,0.45,10.59,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.333,33.300000000000004
202118,SO,male,1452,sex,138626,16131,1.05,11.64,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.462,46.2
202119,SO,male,3643,sex,138626,19774,2.63,14.26,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.485,48.5
202120,SO,male,2879,sex,138626,22653,2.08,16.34,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.473,47.3
202121,SO,male,3860,sex,138626,26513,2.78,19.13,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.493,49.3
202122,SO,male,4554,sex,138626,31067,3.29,22.41,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.475,47.5
202123,SO,male,4005,sex,138626,35072,2.89,25.3,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.484,48.4
202124,SO,male,5071,sex,138626,40143,3.66,28.96,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.459,45.9
202125,SO,male,4462,sex,138626,44605,3.22,32.18,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.524,52.400000000000006
202126,SO,male,5284,sex,138626,49889,3.81,35.99,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.527,52.7
202127,SO,male,8084,sex,138626,57973,5.83,41.82,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.539,53.900000000000006
202128,SO,male,5688,sex,138626,63661,4.1,45.92,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.546,54.6
202129,SO,male,3974,sex,138626,67635,2.87,48.79,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.539,53.900000000000006
202130,SO,male,679,sex,138626,68314,0.49,49.28,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.555,55.50000000000001
202131,SO,male,1104,sex,138626,69418,0.8,50.08,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.512,51.2
202132,SO,male,1334,sex,138626,70752,0.96,51.04,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.52,52
202133,SO,male,1363,sex,138626,72115,0.98,52.02,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.526,52.6
202134,SO,male,517,sex,138626,72632,0.37,52.39,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.514,51.4
202135,SO,male,884,sex,138626,73516,0.64,53.03,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.515,51.5
202136,SO,male,1141,sex,138626,74657,0.82,53.85,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.512,51.2
202137,SO,male,1596,sex,138626,76253,1.15,55.01,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.513,51.300000000000004
202138,SO,male,1498,sex,138626,77751,1.08,56.09,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.505,50.5
202139,SO,male,1588,sex,138626,79339,1.15,57.23,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.496,49.6
202140,SO,male,2853,sex,138626,82192,2.06,59.29,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.531,53.1
202141,SO,male,2585,sex,138626,84777,1.86,61.16,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.535,53.5
202142,SO,male,1847,sex,138626,86624,1.33,62.49,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.521,52.1
202143,SO,male,1609,sex,138626,88233,1.16,63.65,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.533,53.300000000000004
202052,SO,female,0,sex,138836,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,NA,NA
202053,SO,female,0,sex,138836,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,NA,NA
202101,SO,female,0,sex,138836,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202102,SO,female,0,sex,138836,0,0,0,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,NA,NA
202103,SO,female,113,sex,138836,113,0.08,0.08,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.79,79
202104,SO,female,305,sex,138836,418,0.22,0.3,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.639,63.9
202105,SO,female,1951,sex,138836,2369,1.41,1.71,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.625,62.5
202106,SO,female,979,sex,138836,3348,0.71,2.41,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.501,50.1
202107,SO,female,2696,sex,138836,6044,1.94,4.35,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.557,55.7
202108,SO,female,1694,sex,138836,7738,1.22,5.57,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.546,54.6
202109,SO,female,450,sex,138836,8188,0.32,5.9,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.525,52.5
202110,SO,female,943,sex,138836,9131,0.68,6.58,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.522,52.2
202111,SO,female,612,sex,138836,9743,0.44,7.02,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.534,53.400000000000006
202112,SO,female,416,sex,138836,10159,0.3,7.32,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.629,62.9
202113,SO,female,1359,sex,138836,11518,0.98,8.3,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.587,58.699999999999996
202114,SO,female,1236,sex,138836,12754,0.89,9.19,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.594,59.4
202115,SO,female,1508,sex,138836,14262,1.09,10.27,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.562,56.2
202116,SO,female,3914,sex,138836,18176,2.82,13.09,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.556,55.60000000000001
202117,SO,female,1259,sex,138836,19435,0.91,14,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.667,66.7
202118,SO,female,1693,sex,138836,21128,1.22,15.22,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.538,53.800000000000004
202119,SO,female,3876,sex,138836,25004,2.79,18.01,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.515,51.5
202120,SO,female,3207,sex,138836,28211,2.31,20.32,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.527,52.7
202121,SO,female,3971,sex,138836,32182,2.86,23.18,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.507,50.7
202122,SO,female,5031,sex,138836,37213,3.62,26.8,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.525,52.5
202123,SO,female,4263,sex,138836,41476,3.07,29.87,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.516,51.6
202124,SO,female,5986,sex,138836,47462,4.31,34.19,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.541,54.1
202125,SO,female,4046,sex,138836,51508,2.91,37.1,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.475,47.5
202126,SO,female,4740,sex,138836,56248,3.41,40.51,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.473,47.3
202127,SO,female,6918,sex,138836,63166,4.98,45.5,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.461,46.1
202128,SO,female,4725,sex,138836,67891,3.4,48.9,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.454,45.4
202129,SO,female,3396,sex,138836,71287,2.45,51.35,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.461,46.1
202130,SO,female,545,sex,138836,71832,0.39,51.74,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.445,44.5
202131,SO,female,1054,sex,138836,72886,0.76,52.5,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.488,48.8
202132,SO,female,1232,sex,138836,74118,0.89,53.39,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.48,48
202133,SO,female,1229,sex,138836,75347,0.89,54.27,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.474,47.4
202134,SO,female,488,sex,138836,75835,0.35,54.62,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.486,48.6
202135,SO,female,831,sex,138836,76666,0.6,55.22,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.484,48.4
202136,SO,female,1086,sex,138836,77752,0.78,56,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.488,48.8
202137,SO,female,1513,sex,138836,79265,1.09,57.09,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.486,48.6
202138,SO,female,1470,sex,138836,80735,1.06,58.15,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.495,49.5
202139,SO,female,1612,sex,138836,82347,1.16,59.31,COVID19FullyVaccPersons,2021-11-03_08-07-17,detailed,0.503,50.3
